Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 16:00:00,09/11/19 17:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 17:00:00,09/11/19 18:00:00,26060
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 17:00:00,09/11/19 18:00:00,51271159
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 17:00:00,09/11/19 18:00:00,45
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 17:00:00,09/11/19 18:00:00,3
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/11/19 17:00:00,09/11/19 18:00:00,80
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 17:00:00,09/11/19 18:00:00,7604
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 17:00:00,09/11/19 18:00:00,10908573
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 17:00:00,09/11/19 18:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 18:00:00,09/11/19 19:00:00,52988286
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 18:00:00,09/11/19 19:00:00,29149
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 18:00:00,09/11/19 19:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 18:00:00,09/11/19 19:00:00,14045903
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 18:00:00,09/11/19 19:00:00,13138
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 18:00:00,09/11/19 19:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 19:00:00,09/11/19 20:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 19:00:00,09/11/19 20:00:00,15188575
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 19:00:00,09/11/19 20:00:00,60113
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 19:00:00,09/11/19 20:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 19:00:00,09/11/19 20:00:00,52435717
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 19:00:00,09/11/19 20:00:00,78288
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 19:00:00,09/11/19 20:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 20:00:00,09/11/19 21:00:00,14441716
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 20:00:00,09/11/19 21:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 20:00:00,09/11/19 21:00:00,59510687
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 20:00:00,09/11/19 21:00:00,26835
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 20:00:00,09/11/19 21:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 20:00:00,09/11/19 21:00:00,90
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 20:00:00,09/11/19 21:00:00,3560
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 21:00:00,09/11/19 22:00:00,13117024
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 21:00:00,09/11/19 22:00:00,40
AmazonRDS,Not Applicable,USE2-EUW2-AWS-In-Bytes,,09/11/19 21:00:00,09/11/19 22:00:00,208
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 21:00:00,09/11/19 22:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 21:00:00,09/11/19 22:00:00,51813306
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 21:00:00,09/11/19 22:00:00,25246
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 21:00:00,09/11/19 22:00:00,3180
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 21:00:00,09/11/19 22:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 22:00:00,09/11/19 23:00:00,3584
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 22:00:00,09/11/19 23:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 22:00:00,09/11/19 23:00:00,16375478
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 22:00:00,09/11/19 23:00:00,52769902
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 22:00:00,09/11/19 23:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 22:00:00,09/11/19 23:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 22:00:00,09/11/19 23:00:00,24136
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/11/19 23:00:00,09/12/19 00:00:00,21726
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/11/19 23:00:00,09/12/19 00:00:00,22423150
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/11/19 23:00:00,09/12/19 00:00:00,75599782
AmazonRDS,Not Applicable,USE2-RDS:ChargedBackupUsage,,09/11/19 23:00:00,09/12/19 00:00:00,0
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/11/19 23:00:00,09/12/19 00:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/11/19 23:00:00,09/12/19 00:00:00,90
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/11/19 23:00:00,09/12/19 00:00:00,125
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/11/19 23:00:00,09/12/19 00:00:00,4208
AmazonRDS,Not Applicable,USE2-RDS:TotalBackupUsage,,09/11/19 23:00:00,09/12/19 00:00:00,993384726528
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/11/19 23:00:00,09/12/19 00:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 00:00:00,09/12/19 01:00:00,4180
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 00:00:00,09/12/19 01:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 00:00:00,09/12/19 01:00:00,40
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 00:00:00,09/12/19 01:00:00,67495977
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 00:00:00,09/12/19 01:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 00:00:00,09/12/19 01:00:00,9766584
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 00:00:00,09/12/19 01:00:00,29513
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 01:00:00,09/12/19 02:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 01:00:00,09/12/19 02:00:00,8258927
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 01:00:00,09/12/19 02:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 01:00:00,09/12/19 02:00:00,3952
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 01:00:00,09/12/19 02:00:00,50213907
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 01:00:00,09/12/19 02:00:00,25834
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 01:00:00,09/12/19 02:00:00,64424509440
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 02:00:00,09/12/19 03:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 02:00:00,09/12/19 03:00:00,8340190
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 02:00:00,09/12/19 03:00:00,50931767
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 02:00:00,09/12/19 03:00:00,34123
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 02:00:00,09/12/19 03:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 02:00:00,09/12/19 03:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 02:00:00,09/12/19 03:00:00,7220
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 03:00:00,09/12/19 04:00:00,29478
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 03:00:00,09/12/19 04:00:00,50955557
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 03:00:00,09/12/19 04:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 03:00:00,09/12/19 04:00:00,8324098
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 03:00:00,09/12/19 04:00:00,8436
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 03:00:00,09/12/19 04:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 04:00:00,09/12/19 05:00:00,30323
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 04:00:00,09/12/19 05:00:00,5092
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 04:00:00,09/12/19 05:00:00,45
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 04:00:00,09/12/19 05:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 04:00:00,09/12/19 05:00:00,50736494
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 04:00:00,09/12/19 05:00:00,8308574
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 04:00:00,09/12/19 05:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 05:00:00,09/12/19 06:00:00,8255676
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 05:00:00,09/12/19 06:00:00,90
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 05:00:00,09/12/19 06:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 05:00:00,09/12/19 06:00:00,50138750
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 05:00:00,09/12/19 06:00:00,24761
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 05:00:00,09/12/19 06:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 05:00:00,09/12/19 06:00:00,4180
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 06:00:00,09/12/19 07:00:00,3612
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 06:00:00,09/12/19 07:00:00,8253653
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 06:00:00,09/12/19 07:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 06:00:00,09/12/19 07:00:00,24691
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 06:00:00,09/12/19 07:00:00,51168808
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 06:00:00,09/12/19 07:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 07:00:00,09/12/19 08:00:00,12892
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 07:00:00,09/12/19 08:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 07:00:00,09/12/19 08:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 07:00:00,09/12/19 08:00:00,50477378
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 07:00:00,09/12/19 08:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 07:00:00,09/12/19 08:00:00,8241498
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 07:00:00,09/12/19 08:00:00,25607
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 08:00:00,09/12/19 09:00:00,3268
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 08:00:00,09/12/19 09:00:00,90
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 08:00:00,09/12/19 09:00:00,24206
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 08:00:00,09/12/19 09:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 08:00:00,09/12/19 09:00:00,51067293
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/12/19 08:00:00,09/12/19 09:00:00,125
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 08:00:00,09/12/19 09:00:00,8275822
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 08:00:00,09/12/19 09:00:00,3
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 09:00:00,09/12/19 10:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 09:00:00,09/12/19 10:00:00,8341446
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 09:00:00,09/12/19 10:00:00,51754535
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 09:00:00,09/12/19 10:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 09:00:00,09/12/19 10:00:00,19412
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 09:00:00,09/12/19 10:00:00,3120
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 09:00:00,09/12/19 10:00:00,40
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 10:00:00,09/12/19 11:00:00,90
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 10:00:00,09/12/19 11:00:00,21813
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 10:00:00,09/12/19 11:00:00,61215190
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 10:00:00,09/12/19 11:00:00,3
AmazonRDS,Not Applicable,USE2-APS1-AWS-In-Bytes,,09/12/19 10:00:00,09/12/19 11:00:00,80
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 10:00:00,09/12/19 11:00:00,13986650
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/12/19 10:00:00,09/12/19 11:00:00,208
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 10:00:00,09/12/19 11:00:00,3004
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 10:00:00,09/12/19 11:00:00,64424509440
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 11:00:00,09/12/19 12:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 11:00:00,09/12/19 12:00:00,12646689
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 11:00:00,09/12/19 12:00:00,21958
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 11:00:00,09/12/19 12:00:00,3268
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 11:00:00,09/12/19 12:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 11:00:00,09/12/19 12:00:00,52030571
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 11:00:00,09/12/19 12:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 12:00:00,09/12/19 13:00:00,3400
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 12:00:00,09/12/19 13:00:00,51147636
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 12:00:00,09/12/19 13:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 12:00:00,09/12/19 13:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 12:00:00,09/12/19 13:00:00,10674891
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 12:00:00,09/12/19 13:00:00,23141
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 12:00:00,09/12/19 13:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 13:00:00,09/12/19 14:00:00,52016115
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 13:00:00,09/12/19 14:00:00,24083
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 13:00:00,09/12/19 14:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 13:00:00,09/12/19 14:00:00,3192
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 13:00:00,09/12/19 14:00:00,13461314
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 13:00:00,09/12/19 14:00:00,45
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 13:00:00,09/12/19 14:00:00,64424509440
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/12/19 14:00:00,09/12/19 15:00:00,52
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 14:00:00,09/12/19 15:00:00,25653
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 14:00:00,09/12/19 15:00:00,90
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 14:00:00,09/12/19 15:00:00,3
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 14:00:00,09/12/19 15:00:00,51871973
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 14:00:00,09/12/19 15:00:00,3120
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 14:00:00,09/12/19 15:00:00,10852390
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 14:00:00,09/12/19 15:00:00,64424509440
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 15:00:00,09/12/19 16:00:00,80
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 15:00:00,09/12/19 16:00:00,10629675
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/12/19 15:00:00,09/12/19 16:00:00,208
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 15:00:00,09/12/19 16:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 15:00:00,09/12/19 16:00:00,8810
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 15:00:00,09/12/19 16:00:00,51328157
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 15:00:00,09/12/19 16:00:00,27913
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 15:00:00,09/12/19 16:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 16:00:00,09/12/19 17:00:00,3116
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 16:00:00,09/12/19 17:00:00,51287720
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 16:00:00,09/12/19 17:00:00,25221
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 16:00:00,09/12/19 17:00:00,3
AmazonRDS,Not Applicable,USE2-APE1-AWS-In-Bytes,,09/12/19 16:00:00,09/12/19 17:00:00,40
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 16:00:00,09/12/19 17:00:00,10749179
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 16:00:00,09/12/19 17:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 17:00:00,09/12/19 18:00:00,18529554
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 17:00:00,09/12/19 18:00:00,2964
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 17:00:00,09/12/19 18:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 17:00:00,09/12/19 18:00:00,26957
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 17:00:00,09/12/19 18:00:00,135
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 17:00:00,09/12/19 18:00:00,66646752
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 17:00:00,09/12/19 18:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 18:00:00,09/12/19 19:00:00,29943
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/12/19 18:00:00,09/12/19 19:00:00,40
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 18:00:00,09/12/19 19:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 18:00:00,09/12/19 19:00:00,3268
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 18:00:00,09/12/19 19:00:00,80
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 18:00:00,09/12/19 19:00:00,31220307
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 18:00:00,09/12/19 19:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 18:00:00,09/12/19 19:00:00,77569415
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 19:00:00,09/12/19 20:00:00,7561
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 19:00:00,09/12/19 20:00:00,32731211
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 19:00:00,09/12/19 20:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 19:00:00,09/12/19 20:00:00,29231
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 19:00:00,09/12/19 20:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 19:00:00,09/12/19 20:00:00,71962277
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 19:00:00,09/12/19 20:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 20:00:00,09/12/19 21:00:00,3192
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 20:00:00,09/12/19 21:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 20:00:00,09/12/19 21:00:00,90
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 20:00:00,09/12/19 21:00:00,31021335
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 20:00:00,09/12/19 21:00:00,68238121
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 20:00:00,09/12/19 21:00:00,64424509440
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 20:00:00,09/12/19 21:00:00,27930
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 21:00:00,09/12/19 22:00:00,27973
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 21:00:00,09/12/19 22:00:00,107168476
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 21:00:00,09/12/19 22:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 21:00:00,09/12/19 22:00:00,24896154
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 21:00:00,09/12/19 22:00:00,7897
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 21:00:00,09/12/19 22:00:00,3
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 22:00:00,09/12/19 23:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/12/19 22:00:00,09/12/19 23:00:00,116998875
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/12/19 22:00:00,09/12/19 23:00:00,26900
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/12/19 22:00:00,09/12/19 23:00:00,3
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 22:00:00,09/12/19 23:00:00,3044
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 22:00:00,09/12/19 23:00:00,30286604
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/12/19 22:00:00,09/12/19 23:00:00,64424509440
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/12/19 23:00:00,09/13/19 00:00:00,25562671
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/12/19 23:00:00,09/13/19 00:00:00,5017
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/12/19 23:00:00,09/13/19 00:00:00,90
